# Measures of classification performance for each class (dependent variable).
Metric	Result
Number instances predicted as [BRCACancer]	26.0
Number instances predicted as [BRCACancer] correctly	3.0
Number instances predicted as [BRCACancer] incorrectly	23.0
Number instances predicted as [Control]	51.0
Number instances predicted as [Control] correctly	41.0
Number instances predicted as [Control] incorrectly	10.0
Proportion instances predicted as [BRCACancer]	0.33766234
Proportion instances predicted as [BRCACancer] correctly	0.11538462
Proportion instances predicted as [BRCACancer] incorrectly	0.88461538
Proportion instances predicted as [Control]	0.66233766
Proportion instances predicted as [Control] correctly	0.80392157
Proportion instances predicted as [Control] incorrectly	0.19607843
Number [BRCACancer] instances predicted correctly	3.0
Number [BRCACancer] instances predicted incorrectly	10.0
Number [Control] instances predicted correctly	41.0
Number [Control] instances predicted incorrectly	23.0
Proportion [BRCACancer] instances predicted correctly	0.23076923
Proportion [BRCACancer] instances predicted incorrectly	0.76923077
Proportion [Control] instances predicted correctly	0.640625
Proportion [Control] instances predicted incorrectly	0.359375
