# Measures of classification performance for each class (dependent variable).
Metric	Result
Number instances predicted as [BRCACancer]	51.0
Number instances predicted as [BRCACancer] correctly	25.0
Number instances predicted as [BRCACancer] incorrectly	26.0
Number instances predicted as [Control]	32.0
Number instances predicted as [Control] correctly	18.0
Number instances predicted as [Control] incorrectly	14.0
Proportion instances predicted as [BRCACancer]	0.61445783
Proportion instances predicted as [BRCACancer] correctly	0.49019608
Proportion instances predicted as [BRCACancer] incorrectly	0.50980392
Proportion instances predicted as [Control]	0.38554217
Proportion instances predicted as [Control] correctly	0.5625
Proportion instances predicted as [Control] incorrectly	0.4375
Number [BRCACancer] instances predicted correctly	25.0
Number [BRCACancer] instances predicted incorrectly	14.0
Number [Control] instances predicted correctly	18.0
Number [Control] instances predicted incorrectly	26.0
Proportion [BRCACancer] instances predicted correctly	0.64102564
Proportion [BRCACancer] instances predicted incorrectly	0.35897436
Proportion [Control] instances predicted correctly	0.40909091
Proportion [Control] instances predicted incorrectly	0.59090909
