# Measures of classification performance for each class (dependent variable).
Metric	Result
Number instances predicted as [BRCACancer]	13.0
Number instances predicted as [BRCACancer] correctly	2.0
Number instances predicted as [BRCACancer] incorrectly	11.0
Number instances predicted as [Control]	64.0
Number instances predicted as [Control] correctly	53.0
Number instances predicted as [Control] incorrectly	11.0
Proportion instances predicted as [BRCACancer]	0.16883117
Proportion instances predicted as [BRCACancer] correctly	0.15384615
Proportion instances predicted as [BRCACancer] incorrectly	0.84615385
Proportion instances predicted as [Control]	0.83116883
Proportion instances predicted as [Control] correctly	0.828125
Proportion instances predicted as [Control] incorrectly	0.171875
Number [BRCACancer] instances predicted correctly	2.0
Number [BRCACancer] instances predicted incorrectly	11.0
Number [Control] instances predicted correctly	53.0
Number [Control] instances predicted incorrectly	11.0
Proportion [BRCACancer] instances predicted correctly	0.15384615
Proportion [BRCACancer] instances predicted incorrectly	0.84615385
Proportion [Control] instances predicted correctly	0.828125
Proportion [Control] instances predicted incorrectly	0.171875
