# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.72
Weighted average F-Measure	0.74509804
Weighted average true positive rate	0.8
Weighted average false positive rate	0.6
Weighted average sensitivity (recall)	0.8
Total number correct	16
Total number incorrect	4
Accuracy	0.8
Error rate	0.2
Error rate expected by chance	0.25
Improvement over error rate expected by chance	0.05
Kappa statistic	0.27272727
Mean absolute error	0.30517809
Mean prior absolute error	0.38636364
Root mean squared error	0.39055821
Root mean prior squared error	0.43360873
Relative absolute error (%)	78.98726998
Root relative squared error (%)	90.07157532
Kononenko & Bratko information score (bits)	3.4971357
Kononenko & Bratko information score (bits / instance)	0.17485679
Kononenko & Bratko relative information score (%)	413.69040386
Class complexity - order (bits)	16.26381987
Class complexity - order (bits / instance)	0.81319099
Class complexity - scheme (bits)	15.35089356
Class complexity - scheme (bits / instance)	0.76754468
Complexity improvement (bits)	0.91292631
Complexity improvement (bits / instance)	0.04564632
