# Measures of classification performance for each class (dependent variable).
Metric	Result
Number instances predicted as [BRCACancer]	34.0
Number instances predicted as [BRCACancer] correctly	5.0
Number instances predicted as [BRCACancer] incorrectly	29.0
Number instances predicted as [Control]	44.0
Number instances predicted as [Control] correctly	34.0
Number instances predicted as [Control] incorrectly	10.0
Proportion instances predicted as [BRCACancer]	0.43589744
Proportion instances predicted as [BRCACancer] correctly	0.14705882
Proportion instances predicted as [BRCACancer] incorrectly	0.85294118
Proportion instances predicted as [Control]	0.56410256
Proportion instances predicted as [Control] correctly	0.77272727
Proportion instances predicted as [Control] incorrectly	0.22727273
Number [BRCACancer] instances predicted correctly	5.0
Number [BRCACancer] instances predicted incorrectly	10.0
Number [Control] instances predicted correctly	34.0
Number [Control] instances predicted incorrectly	29.0
Proportion [BRCACancer] instances predicted correctly	0.33333333
Proportion [BRCACancer] instances predicted incorrectly	0.66666667
Proportion [Control] instances predicted correctly	0.53968254
Proportion [Control] instances predicted incorrectly	0.46031746
