# Measures of classification performance for each class (dependent variable).
Metric	Result
Number instances predicted as [BRCACancer]	35.0
Number instances predicted as [BRCACancer] correctly	16.0
Number instances predicted as [BRCACancer] incorrectly	19.0
Number instances predicted as [Control]	48.0
Number instances predicted as [Control] correctly	25.0
Number instances predicted as [Control] incorrectly	23.0
Proportion instances predicted as [BRCACancer]	0.42168675
Proportion instances predicted as [BRCACancer] correctly	0.45714286
Proportion instances predicted as [BRCACancer] incorrectly	0.54285714
Proportion instances predicted as [Control]	0.57831325
Proportion instances predicted as [Control] correctly	0.52083333
Proportion instances predicted as [Control] incorrectly	0.47916667
Number [BRCACancer] instances predicted correctly	16.0
Number [BRCACancer] instances predicted incorrectly	23.0
Number [Control] instances predicted correctly	25.0
Number [Control] instances predicted incorrectly	19.0
Proportion [BRCACancer] instances predicted correctly	0.41025641
Proportion [BRCACancer] instances predicted incorrectly	0.58974359
Proportion [Control] instances predicted correctly	0.56818182
Proportion [Control] instances predicted incorrectly	0.43181818
