# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.58233173
Weighted average F-Measure	0.70832471
Weighted average true positive rate	0.67532468
Weighted average false positive rate	0.49503621
Weighted average sensitivity (recall)	0.67532468
Total number correct	54
Total number incorrect	23
Accuracy	0.7012987
Error rate	0.2987013
Error rate expected by chance	0.16883117
Improvement over error rate expected by chance	-0.12987013
Kappa statistic	0.13483146
Mean absolute error	0.47688182
Mean prior absolute error	0.28620746
Root mean squared error	0.4788793
Root mean prior squared error	0.37469654
Relative absolute error (%)	166.62103043
Root relative squared error (%)	127.80456832
Kononenko & Bratko information score (bits)	-70.72736665
Kononenko & Bratko information score (bits / instance)	-0.91853723
Kononenko & Bratko relative information score (%)	-10494.50191134
Class complexity - order (bits)	50.46396359
Class complexity - order (bits / instance)	0.65537615
Class complexity - scheme (bits)	72.37331543
Class complexity - scheme (bits / instance)	0.93991319
Complexity improvement (bits)	-21.90935184
Complexity improvement (bits / instance)	-0.28453704
