# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.44638695
Weighted average F-Measure	0.43720597
Weighted average true positive rate	0.44578313
Weighted average false positive rate	0.56990901
Weighted average sensitivity (recall)	0.44578313
Total number correct	39
Total number incorrect	44
Accuracy	0.46987952
Error rate	0.53012048
Error rate expected by chance	0.46987952
Improvement over error rate expected by chance	-0.06024096
Kappa statistic	-0.12558962
Mean absolute error	0.50192167
Mean prior absolute error	0.49822821
Root mean squared error	0.50528917
Root mean prior squared error	0.49909244
Relative absolute error (%)	100.74131894
Root relative squared error (%)	101.2416006
Kononenko & Bratko information score (bits)	-0.90297665
Kononenko & Bratko information score (bits / instance)	-0.01087924
Kononenko & Bratko relative information score (%)	-90.52374375
Class complexity - order (bits)	82.78271576
Class complexity - order (bits / instance)	0.99738212
Class complexity - scheme (bits)	84.28082817
Class complexity - scheme (bits / instance)	1.01543166
Complexity improvement (bits)	-1.49811241
Complexity improvement (bits / instance)	-0.01804955
