# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.56177156
Weighted average F-Measure	0.53052996
Weighted average true positive rate	0.53012048
Weighted average false positive rate	0.46893167
Weighted average sensitivity (recall)	0.53012048
Total number correct	43
Total number incorrect	40
Accuracy	0.51807229
Error rate	0.48192771
Error rate expected by chance	0.46987952
Improvement over error rate expected by chance	-0.01204819
Kappa statistic	0.06092254
Mean absolute error	0.48733958
Mean prior absolute error	0.49822821
Root mean squared error	0.50442316
Root mean prior squared error	0.49909244
Relative absolute error (%)	97.81453004
Root relative squared error (%)	101.06808437
Kononenko & Bratko information score (bits)	2.18344188
Kononenko & Bratko information score (bits / instance)	0.02630653
Kononenko & Bratko relative information score (%)	218.89085786
Class complexity - order (bits)	82.78271576
Class complexity - order (bits / instance)	0.99738212
Class complexity - scheme (bits)	84.6360551
Class complexity - scheme (bits / instance)	1.01971151
Complexity improvement (bits)	-1.85333934
Complexity improvement (bits / instance)	-0.02232939
