# Measures of classification performance for each class (dependent variable).
Metric	Result
Number instances predicted as [BRCACancer]	51.0
Number instances predicted as [BRCACancer] correctly	12.0
Number instances predicted as [BRCACancer] incorrectly	39.0
Number instances predicted as [Control]	27.0
Number instances predicted as [Control] correctly	24.0
Number instances predicted as [Control] incorrectly	3.0
Proportion instances predicted as [BRCACancer]	0.65384615
Proportion instances predicted as [BRCACancer] correctly	0.23529412
Proportion instances predicted as [BRCACancer] incorrectly	0.76470588
Proportion instances predicted as [Control]	0.34615385
Proportion instances predicted as [Control] correctly	0.88888889
Proportion instances predicted as [Control] incorrectly	0.11111111
Number [BRCACancer] instances predicted correctly	12.0
Number [BRCACancer] instances predicted incorrectly	3.0
Number [Control] instances predicted correctly	24.0
Number [Control] instances predicted incorrectly	39.0
Proportion [BRCACancer] instances predicted correctly	0.8
Proportion [BRCACancer] instances predicted incorrectly	0.2
Proportion [Control] instances predicted correctly	0.38095238
Proportion [Control] instances predicted incorrectly	0.61904762
