# Measures of classification performance for each class (dependent variable).
Metric	Result
Number instances predicted as [BRCACancer]	47.0
Number instances predicted as [BRCACancer] correctly	29.0
Number instances predicted as [BRCACancer] incorrectly	18.0
Number instances predicted as [Control]	36.0
Number instances predicted as [Control] correctly	26.0
Number instances predicted as [Control] incorrectly	10.0
Proportion instances predicted as [BRCACancer]	0.56626506
Proportion instances predicted as [BRCACancer] correctly	0.61702128
Proportion instances predicted as [BRCACancer] incorrectly	0.38297872
Proportion instances predicted as [Control]	0.43373494
Proportion instances predicted as [Control] correctly	0.72222222
Proportion instances predicted as [Control] incorrectly	0.27777778
Number [BRCACancer] instances predicted correctly	29.0
Number [BRCACancer] instances predicted incorrectly	10.0
Number [Control] instances predicted correctly	26.0
Number [Control] instances predicted incorrectly	18.0
Proportion [BRCACancer] instances predicted correctly	0.74358974
Proportion [BRCACancer] instances predicted incorrectly	0.25641026
Proportion [Control] instances predicted correctly	0.59090909
Proportion [Control] instances predicted incorrectly	0.40909091
