# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.69444444
Weighted average F-Measure	0.60714286
Weighted average true positive rate	0.66666667
Weighted average false positive rate	0.58333333
Weighted average sensitivity (recall)	0.66666667
Total number correct	12
Total number incorrect	6
Accuracy	0.66666667
Error rate	0.33333333
Error rate expected by chance	0.33333333
Improvement over error rate expected by chance	0.0
Kappa statistic	0.1
Mean absolute error	0.36986715
Mean prior absolute error	0.45
Root mean squared error	0.438112
Root mean prior squared error	0.47169906
Relative absolute error (%)	82.19270039
Root relative squared error (%)	92.87955868
Kononenko & Bratko information score (bits)	3.03635991
Kononenko & Bratko information score (bits / instance)	0.16868666
Kononenko & Bratko relative information score (%)	325.06838154
Class complexity - order (bits)	16.54529956
Class complexity - order (bits / instance)	0.91918331
Class complexity - scheme (bits)	15.03259344
Class complexity - scheme (bits / instance)	0.83514408
Complexity improvement (bits)	1.51270612
Complexity improvement (bits / instance)	0.08403923
