# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.55978836
Weighted average F-Measure	0.71794872
Weighted average true positive rate	0.71794872
Weighted average false positive rate	0.62588523
Weighted average sensitivity (recall)	0.71794872
Total number correct	55
Total number incorrect	23
Accuracy	0.70512821
Error rate	0.29487179
Error rate expected by chance	0.19230769
Improvement over error rate expected by chance	-0.1025641
Kappa statistic	0.09206349
Mean absolute error	0.48044655
Mean prior absolute error	0.31538462
Root mean squared error	0.48180985
Root mean prior squared error	0.39418855
Relative absolute error (%)	152.33670983
Root relative squared error (%)	122.22827015
Kononenko & Bratko information score (bits)	-58.76331123
Kononenko & Bratko information score (bits / instance)	-0.75337578
Kononenko & Bratko relative information score (%)	-8139.77342683
Class complexity - order (bits)	55.1103914
Class complexity - order (bits / instance)	0.70654348
Class complexity - scheme (bits)	73.96298346
Class complexity - scheme (bits / instance)	0.94824338
Complexity improvement (bits)	-18.85259206
Complexity improvement (bits / instance)	-0.2416999
