2013/07/16 09:37:19 | 155.101.146.212 | Reset | java.lang.Exception: A value for EXPERIMENTS must be set at the command line.
	at mlflex.Main.GetArgValue(Main.java:205)
	at mlflex.Main.main(Main.java:24)

2013/07/16 09:37:19 | 155.101.146.212 | Process | java.lang.Exception: A value for EXPERIMENTS must be set at the command line.
	at mlflex.Main.GetArgValue(Main.java:205)
	at mlflex.Main.main(Main.java:24)

2013/07/16 09:37:20 | 155.101.146.212 | Reset | java.lang.Exception: A value for EXPERIMENTS must be set at the command line.
	at mlflex.Main.GetArgValue(Main.java:205)
	at mlflex.Main.main(Main.java:24)

2013/07/16 09:37:20 | 155.101.146.212 | Process | java.lang.Exception: A value for EXPERIMENTS must be set at the command line.
	at mlflex.Main.GetArgValue(Main.java:205)
	at mlflex.Main.main(Main.java:24)

2013/07/16 09:37:40 | 155.101.146.212 | Reset | Beginning experiment utahontario1_AllPathways
2013/07/16 09:37:41 | 155.101.146.212 | Reset | utahontario1_AllPathways | Successfully completed!
2013/07/16 09:37:41 | 155.101.146.212 | Process | Beginning experiment utahontario1_AllPathways
2013/07/16 09:37:42 | 155.101.146.212 | Process | utahontario1_AllPathways | Attempt: Set random seed
2013/07/16 09:37:42 | 155.101.146.212 | Process | utahontario1_AllPathways | Success: Set random seed
2013/07/16 09:37:42 | 155.101.146.212 | Process | utahontario1_AllPathways | Attempt: Process raw data for utahontario1_REACTOME_COPI_MEDIATED_TRANSPORT
2013/07/16 09:37:42 | 155.101.146.212 | Process | utahontario1_AllPathways | Attempt: Process raw data for utahontario1_KEGG_CELL_ADHESION_MOLECULES_CAMS
2013/07/16 09:37:42 | 155.101.146.212 | Process | utahontario1_AllPathways | Attempt: Process raw data for utahontario1_REACTOME_ABORTIVE_ELONGATION_OF_HIV1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT
2013/07/16 09:37:42 | 155.101.146.212 | Process | utahontario1_AllPathways | Attempt: Process raw data for utahontario1_REACTOME_DOWNSTREAM_EVENTS_IN_GPCR_SIGNALING
2013/07/16 09:37:42 | 155.101.146.212 | Process | utahontario1_AllPathways | Attempt: Process raw data for utahontario1_REACTOME_GPCR_LIGAND_BINDING
2013/07/16 09:37:42 | 155.101.146.212 | Process | utahontario1_AllPathways | Attempt: Process raw data for utahontario1_REACTOME_ETHANOL_OXIDATION
2013/07/16 09:37:42 | 155.101.146.212 | Process | utahontario1_AllPathways | Attempt: Process raw data for utahontario1_SIG_CHEMOTAXIS
2013/07/16 09:37:42 | 155.101.146.212 | Process | utahontario1_AllPathways | Attempt: Process raw data for utahontario1_REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT
2013/07/16 09:37:42 | 155.101.146.212 | Process | utahontario1_AllPathways | Attempt: Process raw data for utahontario1_REACTOME_TIE2_SIGNALING
2013/07/16 09:37:42 | 155.101.146.212 | Process | utahontario1_AllPathways | Attempt: Process raw data for utahontario1_REACTOME_SIGNALLING_TO_RAS
2013/07/16 09:37:42 | 155.101.146.212 | Process | utahontario1_AllPathways | Attempt: Process raw data for utahontario1_KEGG_BASAL_CELL_CARCINOMA
2013/07/16 09:37:42 | 155.101.146.212 | Process | utahontario1_AllPathways | Success: Process raw data for utahontario1_REACTOME_ETHANOL_OXIDATION
2013/07/16 09:37:42 | 155.101.146.212 | Process | utahontario1_AllPathways | Attempt: Process raw data for utahontario1_KEGG_NON_SMALL_CELL_LUNG_CANCER
2013/07/16 09:37:42 | 155.101.146.212 | Process | utahontario1_AllPathways | Success: Process raw data for utahontario1_REACTOME_COPI_MEDIATED_TRANSPORT
2013/07/16 09:37:42 | 155.101.146.212 | Process | utahontario1_AllPathways | Attempt: Process raw data for utahontario1_REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_ALPHA
2013/07/16 09:37:42 | 155.101.146.212 | Process | utahontario1_AllPathways | Success: Process raw data for utahontario1_REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT
2013/07/16 09:37:42 | 155.101.146.212 | Process | utahontario1_AllPathways | Attempt: Process raw data for utahontario1_REACTOME_PI3K_CASCADE
2013/07/16 09:37:43 | 155.101.146.212 | Process | utahontario1_AllPathways | Success: Process raw data for utahontario1_REACTOME_TIE2_SIGNALING
2013/07/16 09:37:43 | 155.101.146.212 | Process | utahontario1_AllPathways | Attempt: Process raw data for utahontario1_REACTOME_HIV_LIFE_CYCLE
2013/07/16 09:37:43 | 155.101.146.212 | Process | utahontario1_AllPathways | Success: Process raw data for utahontario1_REACTOME_ABORTIVE_ELONGATION_OF_HIV1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT
2013/07/16 09:37:43 | 155.101.146.212 | Process | utahontario1_AllPathways | Attempt: Process raw data for utahontario1_REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES
2013/07/16 09:37:43 | 155.101.146.212 | Process | utahontario1_AllPathways | Success: Process raw data for utahontario1_REACTOME_SIGNALLING_TO_RAS
2013/07/16 09:37:43 | 155.101.146.212 | Process | utahontario1_AllPathways | Attempt: Process raw data for utahontario1_KEGG_CAFFEINE_METABOLISM
2013/07/16 09:37:43 | 155.101.146.212 | Process | utahontario1_AllPathways | Success: Process raw data for utahontario1_SIG_CHEMOTAXIS
