# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.66365008
Weighted average F-Measure	0.68002745
Weighted average true positive rate	0.70967742
Weighted average false positive rate	0.50786746
Weighted average sensitivity (recall)	0.70967742
Total number correct	89
Total number incorrect	35
Accuracy	0.71774194
Error rate	0.28225806
Error rate expected by chance	0.31451613
Improvement over error rate expected by chance	0.03225806
Kappa statistic	0.23061013
Mean absolute error	0.39183863
Mean prior absolute error	0.43228367
Root mean squared error	0.44541074
Root mean prior squared error	0.46433221
Relative absolute error (%)	90.64386606
Root relative squared error (%)	95.92501402
Kononenko & Bratko information score (bits)	9.21639492
Kononenko & Bratko information score (bits / instance)	0.07432577
Kononenko & Bratko relative information score (%)	1022.22858923
Class complexity - order (bits)	111.39501066
Class complexity - order (bits / instance)	0.89834686
Class complexity - scheme (bits)	104.74586652
Class complexity - scheme (bits / instance)	0.84472473
Complexity improvement (bits)	6.64914414
Complexity improvement (bits / instance)	0.05362213
