# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.50909091
Weighted average F-Measure	0.4994995
Weighted average true positive rate	0.56756757
Weighted average false positive rate	0.57059787
Weighted average sensitivity (recall)	0.56756757
Total number correct	22
Total number incorrect	15
Accuracy	0.59459459
Error rate	0.40540541
Error rate expected by chance	0.40540541
Improvement over error rate expected by chance	0.0
Kappa statistic	-0.00338983
Mean absolute error	0.46335979
Mean prior absolute error	0.48302148
Root mean squared error	0.50811342
Root mean prior squared error	0.49099429
Relative absolute error (%)	95.92943771
Root relative squared error (%)	103.486624
Kononenko & Bratko information score (bits)	1.35377263
Kononenko & Bratko information score (bits / instance)	0.03658845
Kononenko & Bratko relative information score (%)	138.61603865
Class complexity - order (bits)	36.04151906
Class complexity - order (bits / instance)	0.97409511
Class complexity - scheme (bits)	38.30340535
Class complexity - scheme (bits / instance)	1.03522717
Complexity improvement (bits)	-2.26188629
Complexity improvement (bits / instance)	-0.06113206
