# Measures of classification performance for each class (dependent variable).
Metric	Result
Number instances predicted as [BRCACancer]	36.0
Number instances predicted as [BRCACancer] correctly	4.0
Number instances predicted as [BRCACancer] incorrectly	32.0
Number instances predicted as [Control]	42.0
Number instances predicted as [Control] correctly	31.0
Number instances predicted as [Control] incorrectly	11.0
Proportion instances predicted as [BRCACancer]	0.46153846
Proportion instances predicted as [BRCACancer] correctly	0.11111111
Proportion instances predicted as [BRCACancer] incorrectly	0.88888889
Proportion instances predicted as [Control]	0.53846154
Proportion instances predicted as [Control] correctly	0.73809524
Proportion instances predicted as [Control] incorrectly	0.26190476
Number [BRCACancer] instances predicted correctly	4.0
Number [BRCACancer] instances predicted incorrectly	11.0
Number [Control] instances predicted correctly	31.0
Number [Control] instances predicted incorrectly	32.0
Proportion [BRCACancer] instances predicted correctly	0.26666667
Proportion [BRCACancer] instances predicted incorrectly	0.73333333
Proportion [Control] instances predicted correctly	0.49206349
Proportion [Control] instances predicted incorrectly	0.50793651
