# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.65882353
Weighted average F-Measure	0.61532978
Weighted average true positive rate	0.68548387
Weighted average false positive rate	0.61610227
Weighted average sensitivity (recall)	0.68548387
Total number correct	84
Total number incorrect	40
Accuracy	0.67741935
Error rate	0.32258065
Error rate expected by chance	0.31451613
Improvement over error rate expected by chance	-0.00806452
Kappa statistic	0.08685801
Mean absolute error	0.40398249
Mean prior absolute error	0.43228367
Root mean squared error	0.4481518
Root mean prior squared error	0.46433221
Relative absolute error (%)	93.45310092
Root relative squared error (%)	96.51533767
Kononenko & Bratko information score (bits)	7.18749233
Kononenko & Bratko information score (bits / instance)	0.05796365
Kononenko & Bratko relative information score (%)	797.19458706
Class complexity - order (bits)	111.39501066
Class complexity - order (bits / instance)	0.89834686
Class complexity - scheme (bits)	105.52851173
Class complexity - scheme (bits / instance)	0.85103638
Complexity improvement (bits)	5.86649894
Complexity improvement (bits / instance)	0.04731048
