# Measures of classification performance for each class (dependent variable).
Metric	Result
Number instances predicted as [BRCACancer]	44.0
Number instances predicted as [BRCACancer] correctly	25.0
Number instances predicted as [BRCACancer] incorrectly	19.0
Number instances predicted as [Control]	39.0
Number instances predicted as [Control] correctly	25.0
Number instances predicted as [Control] incorrectly	14.0
Proportion instances predicted as [BRCACancer]	0.53012048
Proportion instances predicted as [BRCACancer] correctly	0.56818182
Proportion instances predicted as [BRCACancer] incorrectly	0.43181818
Proportion instances predicted as [Control]	0.46987952
Proportion instances predicted as [Control] correctly	0.64102564
Proportion instances predicted as [Control] incorrectly	0.35897436
Number [BRCACancer] instances predicted correctly	25.0
Number [BRCACancer] instances predicted incorrectly	14.0
Number [Control] instances predicted correctly	25.0
Number [Control] instances predicted incorrectly	19.0
Proportion [BRCACancer] instances predicted correctly	0.64102564
Proportion [BRCACancer] instances predicted incorrectly	0.35897436
Proportion [Control] instances predicted correctly	0.56818182
Proportion [Control] instances predicted incorrectly	0.43181818
