# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.32380952
Weighted average F-Measure	0.43491596
Weighted average true positive rate	0.37179487
Weighted average false positive rate	0.70830281
Weighted average sensitivity (recall)	0.37179487
Total number correct	29
Total number incorrect	49
Accuracy	0.37179487
Error rate	0.62820513
Error rate expected by chance	0.19230769
Improvement over error rate expected by chance	-0.43589744
Kappa statistic	-0.19962335
Mean absolute error	0.54198488
Mean prior absolute error	0.31538462
Root mean squared error	0.56764895
Root mean prior squared error	0.39418855
Relative absolute error (%)	171.84886571
Root relative squared error (%)	144.00442253
Kononenko & Bratko information score (bits)	-68.81737701
Kononenko & Bratko information score (bits / instance)	-0.88227406
Kononenko & Bratko relative information score (%)	-9532.44201135
Class complexity - order (bits)	55.1103914
Class complexity - order (bits / instance)	0.70654348
Class complexity - scheme (bits)	96.81874812
Class complexity - scheme (bits / instance)	1.241266
Complexity improvement (bits)	-41.70835672
Complexity improvement (bits / instance)	-0.53472252
