# Measures of classification performance for each class (dependent variable).
Metric	Result
Number instances predicted as [BRCACancer]	43.0
Number instances predicted as [BRCACancer] correctly	30.0
Number instances predicted as [BRCACancer] incorrectly	13.0
Number instances predicted as [Control]	40.0
Number instances predicted as [Control] correctly	31.0
Number instances predicted as [Control] incorrectly	9.0
Proportion instances predicted as [BRCACancer]	0.51807229
Proportion instances predicted as [BRCACancer] correctly	0.69767442
Proportion instances predicted as [BRCACancer] incorrectly	0.30232558
Proportion instances predicted as [Control]	0.48192771
Proportion instances predicted as [Control] correctly	0.775
Proportion instances predicted as [Control] incorrectly	0.225
Number [BRCACancer] instances predicted correctly	30.0
Number [BRCACancer] instances predicted incorrectly	9.0
Number [Control] instances predicted correctly	31.0
Number [Control] instances predicted incorrectly	13.0
Proportion [BRCACancer] instances predicted correctly	0.76923077
Proportion [BRCACancer] instances predicted incorrectly	0.23076923
Proportion [Control] instances predicted correctly	0.70454545
Proportion [Control] instances predicted incorrectly	0.29545455
