# Measures of classification performance for each class (dependent variable).
Metric	Result
Number instances predicted as [BRCACancer]	34.0
Number instances predicted as [BRCACancer] correctly	6.0
Number instances predicted as [BRCACancer] incorrectly	28.0
Number instances predicted as [Control]	43.0
Number instances predicted as [Control] correctly	36.0
Number instances predicted as [Control] incorrectly	7.0
Proportion instances predicted as [BRCACancer]	0.44155844
Proportion instances predicted as [BRCACancer] correctly	0.17647059
Proportion instances predicted as [BRCACancer] incorrectly	0.82352941
Proportion instances predicted as [Control]	0.55844156
Proportion instances predicted as [Control] correctly	0.8372093
Proportion instances predicted as [Control] incorrectly	0.1627907
Number [BRCACancer] instances predicted correctly	6.0
Number [BRCACancer] instances predicted incorrectly	7.0
Number [Control] instances predicted correctly	36.0
Number [Control] instances predicted incorrectly	28.0
Proportion [BRCACancer] instances predicted correctly	0.46153846
Proportion [BRCACancer] instances predicted incorrectly	0.53846154
Proportion [Control] instances predicted correctly	0.5625
Proportion [Control] instances predicted incorrectly	0.4375
