# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.58095238
Weighted average F-Measure	0.62675921
Weighted average true positive rate	0.58974359
Weighted average false positive rate	0.60561661
Weighted average sensitivity (recall)	0.58974359
Total number correct	49
Total number incorrect	29
Accuracy	0.62820513
Error rate	0.37179487
Error rate expected by chance	0.19230769
Improvement over error rate expected by chance	-0.17948718
Kappa statistic	-0.01216545
Mean absolute error	0.4806143
Mean prior absolute error	0.31538462
Root mean squared error	0.48309091
Root mean prior squared error	0.39418855
Relative absolute error (%)	152.38990041
Root relative squared error (%)	122.55325566
Kononenko & Bratko information score (bits)	-58.53212775
Kononenko & Bratko information score (bits / instance)	-0.75041189
Kononenko & Bratko relative information score (%)	-8107.75036548
Class complexity - order (bits)	55.1103914
Class complexity - order (bits / instance)	0.70654348
Class complexity - scheme (bits)	74.22121913
Class complexity - scheme (bits / instance)	0.95155409
Complexity improvement (bits)	-19.11082773
Complexity improvement (bits / instance)	-0.24501061
