# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.16
Weighted average F-Measure	0.59090909
Weighted average true positive rate	0.65
Weighted average false positive rate	0.78333333
Weighted average sensitivity (recall)	0.65
Total number correct	13
Total number incorrect	7
Accuracy	0.65
Error rate	0.35
Error rate expected by chance	0.25
Improvement over error rate expected by chance	-0.1
Kappa statistic	-0.16666667
Mean absolute error	0.42306243
Mean prior absolute error	0.38636364
Root mean squared error	0.50062319
Root mean prior squared error	0.43360873
Relative absolute error (%)	109.49851033
Root relative squared error (%)	115.45505375
Kononenko & Bratko information score (bits)	-2.38969064
Kononenko & Bratko information score (bits / instance)	-0.11948453
Kononenko & Bratko relative information score (%)	-282.68622423
Class complexity - order (bits)	16.26381987
Class complexity - order (bits / instance)	0.81319099
Class complexity - scheme (bits)	21.25532066
Class complexity - scheme (bits / instance)	1.06276603
Complexity improvement (bits)	-4.99150079
Complexity improvement (bits / instance)	-0.24957504
