# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.28484848
Weighted average F-Measure	0.44342648
Weighted average true positive rate	0.59459459
Weighted average false positive rate	0.59459459
Weighted average sensitivity (recall)	0.59459459
Total number correct	22
Total number incorrect	15
Accuracy	0.59459459
Error rate	0.40540541
Error rate expected by chance	0.40540541
Improvement over error rate expected by chance	0.0
Kappa statistic	0.0
Mean absolute error	0.46523932
Mean prior absolute error	0.48302148
Root mean squared error	0.4996049
Root mean prior squared error	0.49099429
Relative absolute error (%)	96.31855567
Root relative squared error (%)	101.7537091
Kononenko & Bratko information score (bits)	1.49346414
Kononenko & Bratko information score (bits / instance)	0.0403639
Kononenko & Bratko relative information score (%)	152.9193888
Class complexity - order (bits)	36.04151906
Class complexity - order (bits / instance)	0.97409511
Class complexity - scheme (bits)	37.05384927
Class complexity - scheme (bits / instance)	1.00145539
Complexity improvement (bits)	-1.01233021
Complexity improvement (bits / instance)	-0.02736028
