# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.54326923
Weighted average F-Measure	0.60169946
Weighted average true positive rate	0.54545455
Weighted average false positive rate	0.39881993
Weighted average sensitivity (recall)	0.54545455
Total number correct	42
Total number incorrect	35
Accuracy	0.54545455
Error rate	0.45454545
Error rate expected by chance	0.16883117
Improvement over error rate expected by chance	-0.28571429
Kappa statistic	0.08302144
Mean absolute error	0.49749639
Mean prior absolute error	0.28620746
Root mean squared error	0.53018928
Root mean prior squared error	0.37469654
Relative absolute error (%)	173.82369478
Root relative squared error (%)	141.49831102
Kononenko & Bratko information score (bits)	-71.41955604
Kononenko & Bratko information score (bits / instance)	-0.9275267
Kononenko & Bratko relative information score (%)	-10597.20873061
Class complexity - order (bits)	50.46396359
Class complexity - order (bits / instance)	0.65537615
Class complexity - scheme (bits)	86.36813661
Class complexity - scheme (bits / instance)	1.12166411
Complexity improvement (bits)	-35.90417302
Complexity improvement (bits / instance)	-0.46628796
