# Measures of classification performance for each class (dependent variable).
Metric	Result
Number instances predicted as [BRCACancer]	34.0
Number instances predicted as [BRCACancer] correctly	16.0
Number instances predicted as [BRCACancer] incorrectly	18.0
Number instances predicted as [Control]	49.0
Number instances predicted as [Control] correctly	26.0
Number instances predicted as [Control] incorrectly	23.0
Proportion instances predicted as [BRCACancer]	0.40963855
Proportion instances predicted as [BRCACancer] correctly	0.47058824
Proportion instances predicted as [BRCACancer] incorrectly	0.52941176
Proportion instances predicted as [Control]	0.59036145
Proportion instances predicted as [Control] correctly	0.53061224
Proportion instances predicted as [Control] incorrectly	0.46938776
Number [BRCACancer] instances predicted correctly	16.0
Number [BRCACancer] instances predicted incorrectly	23.0
Number [Control] instances predicted correctly	26.0
Number [Control] instances predicted incorrectly	18.0
Proportion [BRCACancer] instances predicted correctly	0.41025641
Proportion [BRCACancer] instances predicted incorrectly	0.58974359
Proportion [Control] instances predicted correctly	0.59090909
Proportion [Control] instances predicted incorrectly	0.40909091
