# Measures of classification performance for each class (dependent variable).
Metric	Result
Number instances predicted as [BRCACancer]	49.0
Number instances predicted as [BRCACancer] correctly	9.0
Number instances predicted as [BRCACancer] incorrectly	40.0
Number instances predicted as [Control]	28.0
Number instances predicted as [Control] correctly	24.0
Number instances predicted as [Control] incorrectly	4.0
Proportion instances predicted as [BRCACancer]	0.63636364
Proportion instances predicted as [BRCACancer] correctly	0.18367347
Proportion instances predicted as [BRCACancer] incorrectly	0.81632653
Proportion instances predicted as [Control]	0.36363636
Proportion instances predicted as [Control] correctly	0.85714286
Proportion instances predicted as [Control] incorrectly	0.14285714
Number [BRCACancer] instances predicted correctly	9.0
Number [BRCACancer] instances predicted incorrectly	4.0
Number [Control] instances predicted correctly	24.0
Number [Control] instances predicted incorrectly	40.0
Proportion [BRCACancer] instances predicted correctly	0.69230769
Proportion [BRCACancer] instances predicted incorrectly	0.30769231
Proportion [Control] instances predicted correctly	0.375
Proportion [Control] instances predicted incorrectly	0.625
