# Measures of classification performance for each class (dependent variable).
Metric	Result
Number instances predicted as [BRCACancer]	10.0
Number instances predicted as [BRCACancer] correctly	3.0
Number instances predicted as [BRCACancer] incorrectly	7.0
Number instances predicted as [Control]	67.0
Number instances predicted as [Control] correctly	57.0
Number instances predicted as [Control] incorrectly	10.0
Proportion instances predicted as [BRCACancer]	0.12987013
Proportion instances predicted as [BRCACancer] correctly	0.3
Proportion instances predicted as [BRCACancer] incorrectly	0.7
Proportion instances predicted as [Control]	0.87012987
Proportion instances predicted as [Control] correctly	0.85074627
Proportion instances predicted as [Control] incorrectly	0.14925373
Number [BRCACancer] instances predicted correctly	3.0
Number [BRCACancer] instances predicted incorrectly	10.0
Number [Control] instances predicted correctly	57.0
Number [Control] instances predicted incorrectly	7.0
Proportion [BRCACancer] instances predicted correctly	0.23076923
Proportion [BRCACancer] instances predicted incorrectly	0.76923077
Proportion [Control] instances predicted correctly	0.890625
Proportion [Control] instances predicted incorrectly	0.109375
