# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
5683	3.0555555555555554
8881	4.111111111111111
5713	6.555555555555555
29882	7.055555555555555
29945	7.277777777777778
5692	7.444444444444445
5715	9.444444444444445
8945	9.555555555555555
5690	10.277777777777779
5701	10.444444444444445
9491	11.222222222222221
8900	15.88888888888889
5685	16.22222222222222
51343	16.5
5694	18.0
6500	21.944444444444443
8697	22.055555555555557
10393	22.333333333333332
7321	23.88888888888889
5702	23.944444444444443
5347	24.5
5682	24.72222222222222
10213	24.833333333333332
4085	26.38888888888889
5709	27.27777777777778
5708	27.333333333333332
5707	27.833333333333332
5691	28.11111111111111
5698	31.555555555555557
51529	32.111111111111114
983	32.166666666666664
5684	33.22222222222222
1017	34.55555555555556
5714	34.72222222222222
8454	35.166666666666664
7324	35.888888888888886
10197	37.0
5704	40.166666666666664
701	40.77777777777778
26271	41.05555555555556
5696	41.111111111111114
5695	42.0
5693	42.166666666666664
5699	42.333333333333336
5688	43.111111111111114
9184	43.833333333333336
5705	44.611111111111114
5710	45.27777777777778
891	45.888888888888886
9861	47.44444444444444
5716	47.5
51433	47.77777777777778
5719	47.77777777777778
5717	48.166666666666664
5689	48.833333333333336
51434	48.888888888888886
5720	49.666666666666664
5686	50.05555555555556
5711	50.166666666666664
996	52.27777777777778
890	55.5
