# Measures of classification performance for each class (dependent variable).
Metric	Result
Number instances predicted as [BRCACancer]	18.0
Number instances predicted as [BRCACancer] correctly	2.0
Number instances predicted as [BRCACancer] incorrectly	16.0
Number instances predicted as [Control]	60.0
Number instances predicted as [Control] correctly	47.0
Number instances predicted as [Control] incorrectly	13.0
Proportion instances predicted as [BRCACancer]	0.23076923
Proportion instances predicted as [BRCACancer] correctly	0.11111111
Proportion instances predicted as [BRCACancer] incorrectly	0.88888889
Proportion instances predicted as [Control]	0.76923077
Proportion instances predicted as [Control] correctly	0.78333333
Proportion instances predicted as [Control] incorrectly	0.21666667
Number [BRCACancer] instances predicted correctly	2.0
Number [BRCACancer] instances predicted incorrectly	13.0
Number [Control] instances predicted correctly	47.0
Number [Control] instances predicted incorrectly	16.0
Proportion [BRCACancer] instances predicted correctly	0.13333333
Proportion [BRCACancer] instances predicted incorrectly	0.86666667
Proportion [Control] instances predicted correctly	0.74603175
Proportion [Control] instances predicted incorrectly	0.25396825
