# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.81333333
Weighted average F-Measure	0.94802867
Weighted average true positive rate	0.95
Weighted average false positive rate	0.15
Weighted average sensitivity (recall)	0.95
Total number correct	19
Total number incorrect	1
Accuracy	0.95
Error rate	0.05
Error rate expected by chance	0.25
Improvement over error rate expected by chance	0.2
Kappa statistic	0.85714286
Mean absolute error	0.2476939
Mean prior absolute error	0.38636364
Root mean squared error	0.33302573
Root mean prior squared error	0.43360873
Relative absolute error (%)	64.10900998
Root relative squared error (%)	76.80328173
Kononenko & Bratko information score (bits)	6.10988523
Kononenko & Bratko information score (bits / instance)	0.30549426
Kononenko & Bratko relative information score (%)	722.76317059
Class complexity - order (bits)	16.26381987
Class complexity - order (bits / instance)	0.81319099
Class complexity - scheme (bits)	11.70865648
Class complexity - scheme (bits / instance)	0.58543282
Complexity improvement (bits)	4.55516339
Complexity improvement (bits / instance)	0.22775817
