# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.69565217
Weighted average F-Measure	0.49811676
Weighted average true positive rate	0.63888889
Weighted average false positive rate	0.63888889
Weighted average sensitivity (recall)	0.63888889
Total number correct	23
Total number incorrect	13
Accuracy	0.63888889
Error rate	0.36111111
Error rate expected by chance	0.36111111
Improvement over error rate expected by chance	0.0
Kappa statistic	0.0
Mean absolute error	0.43863303
Mean prior absolute error	0.46345029
Root mean squared error	0.47147666
Root mean prior squared error	0.4803783
Relative absolute error (%)	94.64510806
Root relative squared error (%)	98.14695269
Kononenko & Bratko information score (bits)	1.88125897
Kononenko & Bratko information score (bits / instance)	0.05225719
Kononenko & Bratko relative information score (%)	198.14155335
Class complexity - order (bits)	33.97563898
Class complexity - order (bits / instance)	0.94376775
Class complexity - scheme (bits)	32.95798172
Class complexity - scheme (bits / instance)	0.91549949
Complexity improvement (bits)	1.01765726
Complexity improvement (bits / instance)	0.02826826
