# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.42788462
Weighted average F-Measure	0.58984652
Weighted average true positive rate	0.53246753
Weighted average false positive rate	0.64665022
Weighted average sensitivity (recall)	0.53246753
Total number correct	47
Total number incorrect	30
Accuracy	0.61038961
Error rate	0.38961039
Error rate expected by chance	0.16883117
Improvement over error rate expected by chance	-0.22077922
Kappa statistic	-0.07358637
Mean absolute error	0.48929552
Mean prior absolute error	0.28620746
Root mean squared error	0.49119708
Root mean prior squared error	0.37469654
Relative absolute error (%)	170.95833831
Root relative squared error (%)	131.09197018
Kononenko & Bratko information score (bits)	-73.65967334
Kononenko & Bratko information score (bits / instance)	-0.95661913
Kononenko & Bratko relative information score (%)	-10929.59655223
Class complexity - order (bits)	50.46396359
Class complexity - order (bits / instance)	0.65537615
Class complexity - scheme (bits)	75.04468764
Class complexity - scheme (bits / instance)	0.97460633
Complexity improvement (bits)	-24.58072405
Complexity improvement (bits / instance)	-0.31923018
